,title,lastrevid
69973505,Stella da Graça Pinto Novo Zeca,1070241018.0
61638290,Aye Ko (artist),968270020.0
10908434,Ba Shin,1087648145.0
48742263,Bao Youxiang,1111148571.0
42020379,Bawk Ja,1052913276.0
55691357,Cheery Zahau,1088361146.0
67672206,Ei Thinzar Maung,1097749207.0
55135666,M. A. Gaffar,1077127256.0
47241596,Han Tha Myint,1004945052.0
56311126,Hla Maung Shwe,1080777311.0
974702,Hso Khan Pha,1084108657.0
1831147,Nai Htaw Sorn,1063720253.0
71530040,Htay Aung (businessman),1108033224.0
66931291,Htin Linn Aung,1111075237.0
67477442,Ja Htoi Pan,1088361136.0
18578060,Khin Kyaw Han,1036478390.0
68479419,Khin Ma Ma Myo,1044647145.0
31087838,Khin Maung Swe,1102466399.0
43092884,Khun San Lwin,964464657.0
53021145,Ko Ni,1109319228.0
9863457,Thakin Kodaw Hmaing,1063716795.0
66932882,Kwe Te No,1009433548.0
48937786,Sao Kya Seng,1063720601.0
66913798,Kyaw Moe Tun,1104060130.0
23921119,Kyaw Myint,1105968423.0
68230960,Kyaw Ni,1065336699.0
43015578,Kyaw Tun,943370816.0
66173064,Kyaw Zaw Oo,1073118078.0
67447672,Duwa Lashi La,1111778584.0
67485956,Lian Hmung Sakhong,1060132892.0
55136289,Sultan Mahmud (minister),1114780616.0
12270990,Maran Brang Seng,1108940186.0
55137080,Gani Markan,1077040045.0
69188782,Maw Htun Aung,1064354803.0
58182818,Mya Lay Sein,1109316290.0
58329282,"Myint Swe (politician, born 1965)",1073118310.0
66805229,Myo Yan Naung Thein,1072977583.0
56317793,Naw Ohn Hla,1088361138.0
51745222,Nay Myo Wai,1065794809.0
47330782,Nay Zin Lat,1052916362.0
58521779,Nyi Sein,1073118482.0
48487481,Nyo Nyo Thin,1031818615.0
68328990,Oscar de Glanville,1087056648.0
47241961,San Tun,904203856.0
66872760,Sasa (politician),1100369987.0
62278621,Saw Sa,1087057198.0
26147714,Saya Gyi U Nu,1061283173.0
9467217,Sein Win (politician),1073118868.0
12816967,Sao Seng Suk,1086413674.0
35402666,Shwe Ohn,1039272113.0
67926878,Soe Moe Hlaing,1098801536.0
55137194,Sultan Ahmed (Burmese politician),1105597024.0
67493858,Naw Susanna Hla Hla Soe,1088361145.0
47331201,Tan Yu Sai,987791661.0
14332899,Taw Phaya Galay,1096513590.0
67910911,Tayzar San,1038023615.0
47241818,Tha Aye,920911377.0
43197025,Than Nyein,1099560456.0
47241901,Than Sein,984131584.0
65976454,Than Win,1050686993.0
67638704,Thaung Tun (minister),1091685823.0
65956921,Baganset U Thaw,1087454147.0
68647078,Thein Maung,1065733251.0
66611331,Thein Nyunt (politician),1111654182.0
7706564,Thet Win Aung,977644647.0
3852927,Thirty Comrades,1112536598.0
35480486,Tin Aye,1005117819.0
68113104,Tu Hkawng,1060133433.0
67920066,Wai Moe Naing,1054632633.0
55681817,Win Ko Ko Latt,1076941438.0
40296975,Maung Wuntha,1082083580.0
48284709,Yawd Serk,1073119108.0
57617065,Za Hlei Thang,1098512604.0
55316041,Zaw Htay,1114885327.0
55137257,Zura Begum,1073818086.0
70333445,Ben Africa,1083488754.0
33008473,Hendrina Afrikaner,1002561151.0
27830677,Jager Afrikaner,1063145716.0
25714320,Jonker Afrikaner,1072451612.0
27932385,Klaas Afrikaner,1084873676.0
71238750,Erginus Endjala,1112849323.0
70335723,Dap Izaaks,1082617471.0
70333920,Piet Junius,1104226275.0
32090913,Gottlob Mbaukua,946596970.0
70334277,John McNab,1105017844.0
65175942,Maxie Minnaar,1105191855.0
33375770,Nehale Mpingana,1113800690.0
33560939,Manasse ǃNoreseb,1015106908.0
17003725,Thimoteus Tjamuaha,1095062805.0
32090864,Erastus Tjejamba,1040560547.0
70335337,Cornelius van Wyk,1077993801.0
21106432,Eben van Zijl,1084871731.0
200119,Bernard Dowiyogo,1109278952.0
16766736,Valdon Dowiyogo,1115307502.0
45355081,Yuvaraj Adhikari,1026960528.0
67626469,Surya Bahadur KC,1108008290.0
47698985,Mohan Baral,1047930532.0
70985274,Gopal Kumar Basnet,1095758526.0
51875701,Dhokal Singh Basnyat,1047820675.0
70875642,Chakra Prasad Bastola,1111480619.0
68845026,Rupchandra Bista,1052265659.0
38837901,Gagan Singh Bhandari,1105250576.0
71004910,Rajendra Laxmi Gaire,1095759265.0
8989327,Umesh Prasad Giri,1009406646.0
38789791,Harka Gurung,1106745635.0
69328343,Ram Chandra Jha,1093324671.0
34983532,Prem Bahadur Kansakar,1076071925.0
56826865,Ratneshwar Lal Kayastha,1102776133.0
41146207,Rajanra KC,1060501973.0
70701622,Keshav Sthapit,1109551794.0
56928337,Bishal Khadka,1106387853.0
58782267,Devi Khadka,1092210188.0
37744378,Yadunath Khanal,1078215877.0
40066151,Gore Bahadur Khapangi,1113100136.0
67911093,Krishna Chandra Nepali Pokharel,1102403611.0
65791159,Chiri Babu Maharjan,1113666190.0
69882944,Mahendra Bahadur Bista,1077128101.0
62358200,Gajraj Mishra,1106167914.0
56740467,Pande family,1111670930.0
51974148,Ganesh Pandey,1085614813.0
43199317,Leela Mani Paudyal,1109590767.0
59974012,Bidhyanath Pokhrel,1060504380.0
71004975,Radhika Tamang,1105498973.0
52778935,Laxman Rajbanshi,1092220542.0
68829692,Bharat Shumsher Jung Bahadur Rana,1080440808.0
61161619,Dhir Shumsher Rana,1113536460.0
37977356,Diamond Shumsher Rana,1101086758.0
38832416,Kali Bahadur Sahakri,1060541259.0
70833999,Balen Shah,1115570268.0
51813377,Bam Shah,1107329363.0
34664121,Bishnu Pratap Shah,1113191068.0
69246315,Jeevan Bahadur Shahi,1113167809.0
4971653,Shukraraj Shastri,1096679892.0
70985194,Sonam Gyalchhen Sherpa,1095759552.0
69048789,Motidevi Shrestha,1069184655.0
69262176,Khadga Man Singh,1080640494.0
67669614,Sanu Siva,1106065582.0
70985630,Bhuwan Bahadur Sunar,1095758222.0
57963839,Surya Raj Acharya,1111084487.0
54028207,Thapa dynasty,1102589358.0
53124833,Ranabir Singh Thapa,1083766451.0
70985324,Goma Devi Timilsina,1095758525.0
62433081,Vrajanath Poudyal,1109814259.0
31023945,Dharma Ratna Yami,1113442912.0
810654,Igram van Achelen,1068782309.0
68219347,Charetti America-Francisca,1099607334.0
66596640,Vic Bonke,1107608633.0
67694165,Marianne Burgman,1101574965.0
2627387,Dirck Coornhert,1095667704.0
29629412,P. F. Dahler,1095339677.0
66603921,Fred Dekker (politician),1062551798.0
60307846,Jan Dijkema,1098992494.0
69179303,Jeanne Fortanier-de Wit,1059113335.0
67076314,Jan Geersing,1110877576.0
66827489,Leon Geurts,1090785915.0
43394882,Cornelis de Gijselaar,984321838.0
2560186,Alexander Gogel,1056614133.0
18669379,Sicco van Goslinga,1090880662.0
66612,Hugo Grotius,1110845841.0
53475193,Tsjalling Hiddes Halbertsma,1110513709.0
29502176,Dick de Hoog,1088072022.0
70994417,Mien van Itallie-Van Embden,1092931690.0
66031161,"Jacob van den Eynde, Governor of Woerden",1068845831.0
12707867,Ehsan Jami,1106276053.0
38995473,Allart Pieter van Jongestall,1096414908.0
57864960,Fridolin Marinus Knobel,1023804370.0
64686515,Martin Konings,1112164477.0
13430407,Theodorus van Kooten,1052740212.0
64459430,Jan Krajenbrink,1104399014.0
23689516,Jan ter Laan,1068846473.0
61597332,Reinier van Lanschot,1109042647.0
18389114,Elbertus Leoninus,1096417753.0
5664554,"Leopold Karel, Count of Limburg Stirum",1106865567.0
16664104,Taco Ludigman,970584944.0
24775458,Pieter Daniël Eugenius MacPherson,955584741.0
41817214,"Toine Manders (politician, born 1969)",1076174326.0
70993814,Henri Marchant,1092749754.0
56513563,Durk van der Mei,1113277095.0
69909386,Sergej Moleveld,1094280379.0
56099211,William Moorlag,1047584380.0
13339035,Pieter Paulus,933612093.0
68182176,André Peperkoorn,1032718670.0
55649630,Grace Schneiders-Howard,1095800611.0
51578972,Apollonius Schotte,1032311861.0
46507742,Fedde Schurer,1089197423.0
61596868,Florens van der Spek,1111908414.0
40430718,Victor de Stuers,1096429041.0
5681810,Cornelis van Aarsens,1023030987.0
66006932,Hugo van den Eynde,1096420142.0
2841261,Viglius,1096429102.0
419530,Rudi Vis,1074946503.0
36100902,Anton August van Vloten,1113565390.0
4398554,Pieter Vreede,1094968550.0
67795266,Steef Weijers,1099981628.0
69178196,Christine Wttewaall van Stoetwegen,1077665112.0
71630525,Guillermo Arce Castaño,1112499974.0
872279,Oscar Danilo Blandón,1113478079.0
8087034,José Francisco Cardenal,1017388553.0
68056653,Pedro Joaquín Chamorro Barrios,1111610717.0
66484843,Juan Sebastián Chamorro,1108120275.0
66081893,Edipcia Dubón,1053055741.0
67035495,Luis Fley,1108120436.0
66455624,George Henriquez,1108120156.0
66662246,Antonio Lacayo,1059108508.0
7907338,Miguel Larreynaga,1104594869.0
60791503,Félix Maradiaga,1071598737.0
67664050,Paul Oquist,1098836735.0
68312306,Maximino Rodríguez Martínez,1076166578.0
46653196,Marou Amadou,1008239441.0
31866256,Oumar Ba,1034543452.0
57960971,Alidou Barkire,1069346203.0
1676201,Mano Dayak,1098168543.0
31904657,Moussa Moumouni Djermakoye,1032108693.0
69381634,Abdoulkarim Goukoye,1100035673.0
69500546,N’Gadé Nana Hadiza Noma Kaka,1109517592.0
63819831,Moussa Seybou Kassey,1101187586.0
69500498,Djibo Salamatou Gourouza Magagi,1104316295.0
31798555,Karidjo Mahamadou,1008239538.0
31831278,Ouhoumoudou Mahamadou,1105116087.0
32046293,Mohamadou Djibrilla Maïga,908343187.0
31938831,Issoufou Saidou-Djermakoye,1051805763.0
22987681,Issoufou Sidibé,1007533517.0
31865928,Yacouba Sido,1006373883.0
56715285,Sadou Soloké,994723739.0
36631173,Saloum Traoré,747227236.0
71291339,Abdul-Azeez Olajide Adediran,1105091914.0
63338673,Saidu Musa Abdullahi,1079931037.0
63224867,Aliyu Sabi Abdullahi,1077854955.0
63827074,Mohammed Hassan Abdullahi,1110417900.0
-1,Abiodun Abimbola Orekoya,
68246279,Abubakar Kabir Abubakar,1107155705.0
71626713,Stephen Makoji Achema,1107399955.0
61684288,Tajudeen Adeyemi Adefisoye,1092316412.0
32058225,Lateef Adegbite,1091928046.0
56913702,Busari Adelakun,1103934292.0
47602501,Adedeji Adeleke,1111696461.0
61596297,Adelere Adeyemi Oriolowo,1115252409.0
65084329,Rotimi Adelola,1103253879.0
9857033,Adelusi Adeluyi,1114395269.0
34461501,Azeez Issa Adesiji,1029928326.0
43870529,Akinwumi Adesina,1114503005.0
46470148,Samuel Adesina,1069851870.0
71460624,Funke Adesiyan,1114703719.0
-1,Segun “Aeroland” Adewale,
71419432,Kola Adewusi,1112858140.0
9110906,Thomas Aguiyi-Ironsi,1088294556.0
64421280,Agboola Ajayi,1112880539.0
59441485,Michael Ajegbo,1104061250.0
68147935,Kayode Ajulo,1105924265.0
62783259,Christopher Pere Ajuwa,1103496845.0
23888781,Funke Akindele,1113804278.0
51126147,Janet Akinrinade,1011025496.0
69534413,Hussaini Akwanga,1101221420.0
45620445,Oloye Akin Alabi,1104328791.0
53833916,Timi Alaibe,1067060967.0
68216964,Tayo Alasoadura,1115557492.0
70384235,Zainab Abubakar Alman,1108994900.0
63385250,William Nwankwo Alo,1104063039.0
49321891,Temitope Aluko,1109269728.0
70444948,Mbazulike Amaechi,1104063308.0
68230030,Joseph Oqua Ansa,1096256923.0
55725258,Chima Anyaso,1104061572.0
63310496,Benjamin Anyene,1090067175.0
57102933,Dapo Folorunsho Asaju,1115360976.0
18681273,Tony Ene Asuquo,1047329040.0
70344267,Erastus Awortu,1115061533.0
64263221,Abok Ayuba,1068569275.0
31667038,Yusuf Datti Baba-Ahmed,1112527101.0
65240622,Jibrin Ndagi Baba,1047329055.0
63451455,Musa Babayo,1086280570.0
64584020,Enitan Badru,1086957520.0
49305396,Hadiza Bala Usman,1109574116.0
49795380,Kande Balarabe,1064432631.0
47130712,Michael Opeyemi Bamidele,1100018321.0
57200100,Richard Bamisile,1084509214.0
48808353,Adebayo Johnson Bankole,1064432244.0
26659034,Banky W.,1113861594.0
50709592,Mohammed Barkindo,1112949012.0
63750132,Sanusi Ado Bayero,1073462486.0
70569020,Mohammed Bello-Koko,1084363053.0
70882173,Muktar Aliyu Betara,1090884880.0
60621010,Ibrahim Mohammed Bomai,1113321215.0
68374517,Abdulfatai Buhari,1093648713.0
35617357,Alhaji Hassan Dalhat,1041777508.0
61575849,Jake Dan-Azumi,1091985434.0
63064904,Ibrahim Abdullahi Danbaba,1019728771.0
34242948,Abdurrahman Shugaba Darman,1067329087.0
56969956,David Dafinone,1082645980.0
43613731,Sam Dede,1114415772.0
63067017,Biobarakuma Degi,1114496753.0
29692598,Tonto Dikeh,1113805467.0
64598863,Dipo Dina,1092395420.0
62050942,Bunmi Dipo Salami,1049897250.0
71573874,David Edevbie,1108032614.0
47817493,Yul Edochie,1114472364.0
56967325,Edwin Clark (politician),1080130570.0
64576328,Bisi Egbeyemi,1112876732.0
60398656,Osagie Ehanire,1115254714.0
52582872,Chris Ekiyor,1109858012.0
37458899,Maurice Ekpenyong,1047329498.0
65897805,Owoidighe Ekpoatai,1002808737.0
14853195,Desmond Elliot,1113834632.0
66541821,Uzoma Emenike,1086340771.0
50747568,Ken Erics,1112370663.0
52875430,Tunde Eso,1081754101.0
56987848,Effiong Okon Eyo,1108885658.0
70445034,Ezekiel Warigbani,1094421631.0
62916958,Francis Adenigba Fadahunsi,1073223354.0
48702505,Femi Falana,1108276848.0
45474321,Ayo Fasanmi,1106267573.0
43371976,Babatunde Fowler,1094225887.0
62994503,Frank Oputa-Otutu,1047328837.0
64600676,Ismaila Isa Funtua,1111899459.0
67768948,Zakariyau Galadima,1056352619.0
57790370,Abdullahi Idris Garba,1093774496.0
55576808,Abdullahi Abubakar Gumel,1093916763.0
38169667,Hadi Sirika,1110889926.0
57227305,Humphrey Omo-Osagie,1067046531.0
70874738,Gregory Ibe,1113143188.0
70116316,Chukwuma Frank Ibezim,1077872899.0
63911734,Ibrahim Tako,1059703749.0
62024804,Unyime Idem,1114220725.0
67856636,Idris Garba Kareka,1099708292.0
61124992,Eric Kelechi Igwe,1094399944.0
58321198,S.G. Ikoku,1079982142.0
50172725,Nkechi Ikpeazu,1092284105.0
64282562,Terkimbi Ikyange,1040999318.0
70629808,Christopher Imumolen,1108274158.0
64238561,Modupe Irele,1074572057.0
69459322,Joseph Itotoh,1112823244.0
64897930,Agom Jarigbe,1103263976.0
61156118,Manasseh Daniel Jatau,1079757944.0
60413639,Ibrahim Usman Jibril,1115701374.0
36727377,Abdulmumin Jibrin,1113198170.0
64021220,Sarah Jibrin,1047324003.0
31788405,Mercy Johnson,1114578833.0
38168896,Ahmad Babba Kaita,1109333929.0
64498128,Dauda Kako Are,1111732285.0
59688285,Onwuka Kalu,1112470651.0
58449511,Ayodeji Karim,1072532374.0
62236624,Mariam Yalwaji Katagum,1103670712.0
40948901,Kingsley Kuku,1112576443.0
64452495,Ahmed Kusamotu,1106137169.0
57248744,Michael Kwanashie,1100651767.0
65898049,Titilayo Laoye-Tomori,1093913213.0
39744509,Albert Legogie,1077821329.0
49941157,Salisu Abubakar Maikasuwa,1091325704.0
56961489,Ibrahim Makama Misau,1098987784.0
71277965,Usman Mamman Durkwa,1099266872.0
68495273,Ibrahim Mantu,1113723372.0
64263391,Ahmed Marafa,1112349376.0
65859433,Badiyya Hassan Mashi,1082055929.0
23637290,Louis Mbanefo,1113057799.0
30814460,Sebastian Okechukwu Mezu,1104764040.0
70778650,Bernard Mikko,1111960947.0
42993648,Danladi Mohammed,1052835979.0
49399566,Janet Nwadiogo Mokelu,1057572468.0
44888885,Abba Moro,1113730182.0
69222900,Aliyu Sabiu Muduru,1103649307.0
66799901,Fati Muhammad,1114568372.0
67549330,Umar Namadi,1111888637.0
63057276,Muhammad Mamman Nami,1019730842.0
66950206,Kemi Nelson,1102214912.0
71433349,Oladele John Nihi,1112372004.0
63858998,Suleiman Oba Nimota,1113502742.0
68034784,Uchechukwu Nnam-Obi,1103264140.0
58292826,Frank Nneji,957094096.0
54984271,Blessing Nwagba,1103741541.0
53239741,John Nnia Nwodo,1087659892.0
58427905,Oba C. D. Akran,1045699802.0
54424045,Patrick Obahiagbon,1025314884.0
52750593,Gaius Obaseki,1064434243.0
4474666,Peter Obi,1115641664.0
65803327,Sheriff Oborevwori,1087025384.0
41565530,Godwin Ogbaga,1115647301.0
57096498,Chigozie Ogbu,1089927435.0
54732894,Osita Ogbu,1110380387.0
63795271,Johnson Oghuma,1073266400.0
44616824,Chris Ogiemwonyi,1047329410.0
40277684,Clem Ohameze,1113831244.0
71435774,Abubakar Sadiku Ohere,1110748978.0
65897696,Sinatu Ojikutu,1112934170.0
2819180,Edward Ikem Okeke,1108887049.0
58299396,J. O. J. Okezie,1108887172.0
55470697,Kenneth Okonkwo,1114479982.0
42592828,Doyin Okupe,1106135595.0
54137473,Alabi Hassan Olajoku,1106583214.0
46295545,Ali Olanusi,1094886992.0
66658223,Raheem Olawuyi,1104484269.0
29256090,Funmilayo Olayinka,1106156108.0
53620951,Folake Olunloyo,1081273511.0
64584927,Evelyn Omavowan Oboro,1064434740.0
68521538,Adedayo Omolafe,1092314183.0
38824388,Emmanuel Onwe,1082543742.0
58716685,D. K. Onwenu,1095888816.0
21614469,Onyeka Onwenu,1115010468.0
53620306,Nkeiruka Onyejeocha,1104061089.0
60357936,Wenike Opurum Briggs,1100145330.0
36470057,Kayode Otitoju,1113558048.0
62909744,Luqman Oyebisi Ilaka,1066659664.0
58799896,Gboyega Oyetola,1115673934.0
29561208,Amal Pepple,1059940944.0
64929230,R.B.K. Okafor,1058539988.0
70394773,Rukayya Dawayya,1103430602.0
67441142,Saliu Mustapha,1100916086.0
57130329,Thompson Salubi,1080955438.0
69362571,Yakubu Yakson Sanda,1063751976.0
63327521,Yabagi Sani,1092063743.0
62217792,Sanusi Ohiare,1097531047.0
3968840,Mamman Shata,1108883221.0
55425173,Garba Shehu,1108878746.0
65170084,Mustapha Baba Shehuri,1103264253.0
63753782,Terhemba Shija,1065302065.0
59621116,Moses Shipi,1086280374.0
58130486,Kunle Soname,1077158463.0
64893212,Otunba Fatai Sowemimo,1101390301.0
63650246,Omoyele Sowore treason charges,1100045584.0
46331472,Olaokun Soyinka,1109993658.0
64387632,Abubakar Y. Suleiman,1062361247.0
48745712,Abdullahi Aliyu Sumaila,1108477551.0
11684128,Timipre Sylva,1090809642.0
62454135,Nkiru Sylvanus,1112669416.0
51408025,Ibrahim Tahir,1072093102.0
69102842,Ibrahim Talba,1092801107.0
52657423,Oshodi Tapa,1085633163.0
64280992,Titus Uba,1023158350.0
63871524,S. K. E. Udeh-Okoye,1085443459.0
59187075,Charles Udoh,1106445497.0
43523864,Bob-Manuel Udokwu,1112400971.0
55205867,Akolisa Ufodike,1045888715.0
62916869,Suleiman Sadiq Umar,1103264279.0
49448210,Laz Unaogu,1108881048.0
65870072,Mariatu Bala Usman,1112774806.0
27363640,Musa Usman,1097050471.0
54563490,Edwin C.O. Uzor,1022898029.0
38928513,Ebikabowei Victor-Ben,1108883243.0
64551068,Francis E. Waive,1089214150.0
42697368,John Wash Pam,1034798040.0
64263307,Abdullahi Wuse,1104230028.0
48293650,Yahaya Madawaki,1112041707.0
53522718,Yakubu Umar Barde,1100297094.0
61549157,Musa Yar'Adua,1094903117.0
61213266,Binos Dauda Yaroe,1115109696.0
67009905,Yusuf Adamu Gagdi,1110903863.0
47641374,Amina Zakari,1101009824.0
56610335,Zanna Bukar Dipcharima,1097296174.0
60672251,Zubby Michael,1113919406.0
16226939,Vangel Ajanovski-Oče,1109721261.0
8183123,Metodija Andonov-Čento,1102387252.0
46827251,Ljupčo Andonovski,1101165962.0
46737796,Slobodan Bogoevski,1101165498.0
46737926,Bojan Bojanovski,1102021975.0
11535011,Panko Brashnarov,1112373078.0
42781979,Slobodan Čašule,1102021930.0
52945258,Maksim Dimitrievski,1074732072.0
46741549,Risto Gjorgjiev,1021234018.0
67189207,Vasil Ivanovski,1115269833.0
48900755,Stevčo Jakimovski,1102021139.0
64581054,Igor Janusev,1102021234.0
45181583,Adnan Jashari,1025299780.0
53076333,Mincho Jordanov,1115539443.0
69547037,Perko Kolevski,1100256309.0
69617435,Dimitar Kovačevski,1109233025.0
43455931,Sašo Mijalkov,1102416498.0
46737986,Goran Mitevski,1056839500.0
53001803,Stanko Mladenovski,979086523.0
46741426,Ferdinand Odžakov,984137578.0
30469800,Todor Petrov,1114089433.0
70644646,Xhezair Shaqiri,1111540111.0
46741339,Vančo Šontevski,1028411437.0
46738019,Nikola Spasovski,1102021989.0
64249839,Ivan Stoilković,979086548.0
46737856,Dobri Veličkovski,1100811231.0
46721979,Zoran Veruševski,1032175057.0
46713245,Mile Zečević,1101165735.0
61923347,Ada Arnstad,1054893439.0
70332891,Per Magnar Arnstad,1088339361.0
64350453,Blehr's Second Cabinet,981276789.0
2629586,Einar Thambarskelfir,1070894190.0
67307699,Jørgen Watne Frydnes,1093499905.0
31236275,Ole Fingalf Harbek,1015856925.0
71543314,Arild Hermstad,1112105903.0
35910175,Jacob Hoel,1016190975.0
69882446,Hans Jørgen Lysglimt Johansen,1113856715.0
67369093,Hans Jacob Arnold Kreyberg,1113998052.0
68009392,Lan Marie Berg,1112167490.0
58189182,Vibeke Larsen,1111882088.0
60253973,Christian Monsen,1106575687.0
11820,Fridtjof Nansen,1104117248.0
68723685,Irene Ojala,1111761348.0
70977531,Oddleif Olavsen,1097437295.0
17956163,Johan Henrik Rye,1086891400.0
54702990,Julla Sæthern,1097434707.0
39049107,Finn Sjue,1107194297.0
4508725,Marcus Thrane,1081204763.0
60361260,Ingvil Smines Tybring-Gjedde,1058575718.0
60361339,Dag Inge Ulstein,1115528803.0
18907677,Yusuf bin Alawi bin Abdullah,1079604153.0
36693629,Yahya Al Khusaibi,1093289839.0
22481727,Malek Bin Sulaiman Al Ma'amari,1086839517.0
68694242,Maitha Al Mahrouqi,1093152128.0
37720402,Moosa AbdulRahman Hassan,1113220195.0
44690829,Talal bin Suleiman Al Rahbi,1115480973.0
36693511,Abdullah Al Saidi,1094154493.0
50333048,Hilal Al Sarmi,1042412695.0
59214015,Asa'ad bin Tariq,1100852336.0
39556313,Mufti Abdullah,1086282308.0
56302174,Kamruddin Ahmed,1066673223.0
63802787,Ali Gul Sangi,1102866993.0
51319662,Qazi Khalid Ali,1061386828.0
32345185,Master Taj-ud-Din Ansari,1055277731.0
53248531,Khurshid Anwar (Major),1019249061.0
49315431,Ashab Uddin Ahmad,1106492750.0
71657681,Asiya Azeem,1115218624.0
21738620,Ghulam Mohammed Baloch,1100613559.0
